-0.00781114665,-0.18403343,0.39620985299999995
0.011138344261292364,-0.12662418504464568,0.3784423306649025
0.04014223376877173,-0.029423295070168762,0.3533883043184258
0.06311835777208846,0.05828634563216312,0.3353790179865611
0.07726740468774027,0.1237950612863449,0.3257743238631954
0.08335032295919033,0.1676820788710726,0.32254456861266384
0.08330222890136535,0.19478803225546024,0.3234502256090381
0.07933961215746456,0.21057882660318716,0.3273072981805401
0.07322874554500818,0.21947692612586825,0.3333266647985413
0.06613447911634444,0.22442118969473396,0.3405542146201122
0.05882478782318847,0.2271394249671574,0.34799329522683137
0.05183991269832593,0.22859904355072133,0.3548867251514383
0.04554287313266151,0.2293506972751584,0.36084079225812765
0.040128941016600035,0.22971646015495176,0.3657521608386348
0.03565076003432019,0.22988322411716705,0.36967771406445155
0.03206100953401552,0.22995471832234474,0.37274953043966574
0.029255937123030387,0.22998411422691492,0.37512261159752114
0.027109368964037123,0.22999488357531833,0.3769335000307764
0.025505826018833253,0.22999583818614464,0.37828079421369565
0.024352438883233768,0.22999164913195036,0.3792409989544977
0.023559286442480825,0.2299858291479782,0.37989341722995457
