0.024824961810353652,0.12592827357810588,0.3622272037190502
0.03521249652730246,0.11733738850007709,0.37227455940751886
0.05109958273940167,0.09886170250425311,0.3860957212394554
0.06324524068655903,0.07801518584881692,0.3983714864249154
0.06996527406844101,0.05860725605056867,0.41060943294043395
0.07215467940945082,0.041921529296481186,0.42355150800343133
0.07137593128432107,0.028084625052827626,0.4366867094038792
0.06907107724425803,0.016891593388291277,0.44918852578376617
0.06627396877996876,0.008061724934344263,0.46035456268175134
0.06359407823573483,0.0012738595968714694,0.4697296044169847
0.06131554914859309,-0.003812828991782467,0.477174855337009
0.059515776629339816,-0.007530325729159791,0.48283663850388925
0.05816370702221934,-0.010181667307350076,0.4870146644964188
0.05718527315698837,-0.012029776779738818,0.49003346006028675
0.056498241144198644,-0.013291526999572012,0.4921790245482469
0.05602760540545217,-0.014137096037557983,0.4936835301554802
0.055711571260650274,-0.014694466421878317,0.4947262584612206
0.05550272670106932,-0.015056730049825448,0.49544019687033747
0.055366677335429985,-0.015289340243665357,0.4959212926065877
0.05527954648316319,-0.015436620196929816,0.49623826410112043
0.05522494095397167,-0.015528178206626908,0.496441599758726
