Z,EstimatedZ
0.0,0.41000000000000003
0.0,0.4
0.0,0.4
0.0,0.41000000000000003
0.0,0.4
0.0,0.42
0.0,0.4
0.0,0.43
0.0,0.44
0.0,0.44
0.0,0.44
0.0,0.45
0.0,0.45
0.0,0.45
0.0,0.46
0.0,0.45
0.0,0.45
0.0,0.45
0.0,0.47000000000000003
0.0,0.46
0.0,0.46
0.0,0.46
0.0,0.47000000000000003
0.0,0.45
0.0,0.46
0.0,0.47000000000000003
0.0,0.47000000000000003
0.0,0.45
0.0,0.43
0.0,0.42
0.0,0.42
0.0,0.42
0.0,0.43
0.0,0.41000000000000003
0.0,0.42
0.0,0.43
0.0,0.42
0.0,0.41000000000000003
0.0,0.43
0.0,0.46
0.0,0.49
0.0,0.51
0.0,0.49
0.0,0.48
0.0,0.4
0.5495000260998495,0.42
0.5510000261710957,0.48
0.55125002618297,0.52
0.5502500261354726,0.58
0.5510000261710957,0.6
0.5517500262067188,0.62
0.55125002618297,0.62
0.5510000261710957,0.63
0.5515000261948444,0.64
0.55125002618297,0.62
0.5520000262185931,0.63
0.55125002618297,0.64
0.5522500262304675,0.63
0.55125002618297,0.65
0.5517500262067188,0.62
0.5515000261948444,0.63
0.5520000262185931,0.62
0.5515000261948444,0.63
0.5522500262304675,0.61
0.5515000261948444,0.62
0.5525000262423418,0.62
0.5517500262067188,0.6
0.5517500262067188,0.64
0.5520000262185931,0.63
0.5520000262185931,0.64
0.5517500262067188,0.63
0.5527500262542162,0.63
0.5515000261948444,0.63
0.5522500262304675,0.62
0.5525000262423418,0.65
0.5517500262067188,0.62
0.5515000261948444,0.65
0.5522500262304675,0.64
0.5522500262304675,0.63
0.5517500262067188,0.63
0.5520000262185931,0.65
0.5520000262185931,0.64
0.5522500262304675,0.65
0.5515000261948444,0.63
0.5507500261592213,0.62
0.5505000261473469,0.62
0.5507500261592213,0.63
0.5507500261592213,0.64
0.5505000261473469,0.61
0.55125002618297,0.64
0.5515000261948444,0.62
0.5502500261354726,0.63
0.55125002618297,0.62
0.5505000261473469,0.65
0.5510000261710957,0.62
0.55125002618297,0.62
0.5515000261948444,0.64
0.5502500261354726,0.66
0.5510000261710957,0.65
0.5505000261473469,0.61
0.55125002618297,0.64
0.55125002618297,0.63
0.5507500261592213,0.63
0.5507500261592213,0.63
0.5515000261948444,0.64
0.5515000261948444,0.63
0.5510000261710957,0.64
0.5507500261592213,0.62
0.5505000261473469,0.64
0.5510000261710957,0.64
0.5505000261473469,0.64
0.55125002618297,0.64
0.5507500261592213,0.64
0.5507500261592213,0.64
0.5505000261473469,0.63
0.5507500261592213,0.63
0.5507500261592213,0.64
0.5510000261710957,0.62
0.5507500261592213,0.64
0.5507500261592213,0.63
0.5507500261592213,0.65
0.5507500261592213,0.65
0.5515000261948444,0.63
0.5515000261948444,0.64
0.5507500261592213,0.64
0.5505000261473469,0.62
0.5515000261948444,0.63
0.5510000261710957,0.64
0.5505000261473469,0.63
0.5505000261473469,0.63
0.5510000261710957,0.63
0.5510000261710957,0.62
0.5510000261710957,0.63
0.5507500261592213,0.63
0.5507500261592213,0.63
0.5507500261592213,0.61
0.5515000261948444,0.64
0.55125002618297,0.66
0.5507500261592213,0.66
0.55125002618297,0.64
0.5515000261948444,0.66
0.5507500261592213,0.66
0.5507500261592213,0.65
0.5515000261948444,0.65
0.5507500261592213,0.65
0.5507500261592213,0.66
0.55125002618297,0.63
0.5505000261473469,0.66
0.5507500261592213,0.65
0.5510000261710957,0.63
0.5510000261710957,0.64
0.55125002618297,0.65
0.5502500261354726,0.62
0.5502500261354726,0.62
0.5510000261710957,0.61
0.5510000261710957,0.64
0.5507500261592213,0.63
0.55125002618297,0.62
0.5507500261592213,0.63
0.55125002618297,0.63
0.5520000262185931,0.63
0.5522500262304675,0.61
0.5520000262185931,0.62
0.5515000261948444,0.63
0.5517500262067188,0.61
0.5515000261948444,0.64
0.55125002618297,0.62
0.5520000262185931,0.63
0.5522500262304675,0.62
0.5517500262067188,0.63
0.5517500262067188,0.66
0.5515000261948444,0.63
0.5517500262067188,0.62
0.5517500262067188,0.5700000000000001
0.5527500262542162,0.52
0.0,0.51
0.0,0.55
0.0,0.51
0.0,0.51
0.0,0.5
0.5522500262304675,0.51
0.5530000262660906,0.55
0.5532500262779649,0.5700000000000001
0.5535000262898393,0.6
0.5530000262660906,0.65
0.5525000262423418,0.63
0.5537500263017137,0.7000000000000001
0.5537500263017137,0.68
0.5532500262779649,0.6900000000000001
0.5532500262779649,0.67
0.5525000262423418,0.66
0.5527500262542162,0.68
0.5530000262660906,0.66
0.5527500262542162,0.66
0.5530000262660906,0.68
0.5522500262304675,0.67
0.5520000262185931,0.63
0.5520000262185931,0.67
0.5530000262660906,0.67
0.5527500262542162,0.6900000000000001
0.5530000262660906,0.7000000000000001
0.5525000262423418,0.68
0.5525000262423418,0.68
0.5530000262660906,0.7000000000000001
0.5525000262423418,0.68
0.5535000262898393,0.68
0.5527500262542162,0.6900000000000001
0.5530000262660906,0.7000000000000001
0.5525000262423418,0.67
0.5532500262779649,0.6900000000000001
0.5527500262542162,0.64
0.5530000262660906,0.61
0.5530000262660906,0.59
0.5522500262304675,0.56
0.5517500262067188,0.55
0.0,0.5
0.0,0.56
0.0,0.56
0.0,0.53
0.0,0.52
0.0,0.52
0.0,0.47000000000000003
0.0,0.45
0.5502500261354726,0.5
0.5510000261710957,0.53
0.5505000261473469,0.5700000000000001
0.5510000261710957,0.5700000000000001
0.5510000261710957,0.6
0.5500000261235982,0.61
0.5507500261592213,0.58
0.55125002618297,0.62
0.5507500261592213,0.62
0.5515000261948444,0.63
0.5507500261592213,0.62
0.55125002618297,0.64
0.55125002618297,0.64
0.5515000261948444,0.64
0.55125002618297,0.62
0.5520000262185931,0.61
0.5517500262067188,0.61
0.5520000262185931,0.6
0.5517500262067188,0.63
0.5517500262067188,0.62
0.5515000261948444,0.61
0.5517500262067188,0.62
0.5515000261948444,0.61
0.5520000262185931,0.6
0.5517500262067188,0.6
0.5517500262067188,0.61
0.5517500262067188,0.64
0.55125002618297,0.61
0.5517500262067188,0.62
0.5520000262185931,0.61
0.5522500262304675,0.62
0.5517500262067188,0.6
0.5517500262067188,0.62
0.5520000262185931,0.63
0.5515000261948444,0.61
0.55125002618297,0.62
0.5517500262067188,0.61
0.5517500262067188,0.63
0.5520000262185931,0.64
0.55125002618297,0.63
0.5517500262067188,0.63
0.55125002618297,0.61
0.5515000261948444,0.63
0.5515000261948444,0.63
0.5520000262185931,0.63
0.5515000261948444,0.64
0.5520000262185931,0.63
0.5515000261948444,0.63
0.5517500262067188,0.64
0.5517500262067188,0.64
0.5520000262185931,0.66
0.5517500262067188,0.64
0.5517500262067188,0.64
0.5522500262304675,0.64
0.5515000261948444,0.64
0.5520000262185931,0.61
0.5517500262067188,0.64
0.5522500262304675,0.62
0.5520000262185931,0.63
0.5520000262185931,0.6
0.5517500262067188,0.62
0.5517500262067188,0.62
0.5517500262067188,0.63
0.5520000262185931,0.6
0.5517500262067188,0.62
0.5520000262185931,0.62
0.5522500262304675,0.61
0.5520000262185931,0.62
0.5517500262067188,0.64
0.5522500262304675,0.63
0.5517500262067188,0.61
0.5520000262185931,0.58
0.5517500262067188,0.58
0.5515000261948444,0.5700000000000001
0.5515000261948444,0.51
0.5497500261117239,0.51
0.0,0.49
0.0,0.45
0.5502500261354726,0.41000000000000003
0.5495000260998495,0.43
0.5495000260998495,0.42
0.0,0.42
0.0,0.43
0.0,0.42
0.0,0.44
0.0,0.43
0.0,0.45
0.0,0.44
0.0,0.44
0.0,0.44
0.0,0.45
0.0,0.46
0.0,0.45
0.0,0.47000000000000003
0.0,0.47000000000000003
0.0,0.46
0.0,0.46
0.0,0.45
0.0,0.45
0.0,0.46
0.0,0.44
0.0,0.45
0.0,0.45
0.0,0.44
0.0,0.42
0.0,0.43
0.0,0.44
0.0,0.43
0.0,0.43
0.0,0.46
0.6092500289378222,0.61
0.6097500289615709,0.63
0.6102500289853197,0.68
0.6107500290090684,0.64
0.6102500289853197,0.64
0.6095000289496966,0.66
0.6095000289496966,0.67
0.6097500289615709,0.68
0.6085000289021991,0.67
0.6100000289734453,0.6900000000000001
0.6102500289853197,0.68
0.6092500289378222,0.65
0.6100000289734453,0.66
0.6097500289615709,0.66
0.6097500289615709,0.65
0.6107500290090684,0.66
0.6097500289615709,0.67
0.6095000289496966,0.67
0.6095000289496966,0.66
0.6100000289734453,0.66
0.6087500289140735,0.65
0.6095000289496966,0.67
0.6097500289615709,0.66
0.6102500289853197,0.6900000000000001
0.6102500289853197,0.68
0.6095000289496966,0.66
0.6095000289496966,0.67
0.6097500289615709,0.67
0.6097500289615709,0.67
0.6097500289615709,0.68
0.6107500290090684,0.68
0.6107500290090684,0.68
0.610500028997194,0.65
0.610500028997194,0.67
0.6102500289853197,0.68
0.6102500289853197,0.64
0.6097500289615709,0.68
0.6102500289853197,0.66
0.6097500289615709,0.66
0.6107500290090684,0.66
0.6092500289378222,0.68
0.6100000289734453,0.66
0.6100000289734453,0.67
0.6107500290090684,0.63
0.6097500289615709,0.65
0.610500028997194,0.67
0.6092500289378222,0.67
0.6100000289734453,0.65
0.6097500289615709,0.65
0.610500028997194,0.68
0.6100000289734453,0.67
0.6095000289496966,0.67
0.6102500289853197,0.6900000000000001
0.6095000289496966,0.67
0.6095000289496966,0.67
0.6102500289853197,0.67
0.6097500289615709,0.67
0.6095000289496966,0.67
0.6095000289496966,0.67
0.6097500289615709,0.68
0.6100000289734453,0.67
0.6092500289378222,0.68
0.6092500289378222,0.6900000000000001
0.6095000289496966,0.6900000000000001
0.6097500289615709,0.68
0.6100000289734453,0.67
0.6100000289734453,0.68
0.6110000290209427,0.65
0.6097500289615709,0.67
0.6112500290328171,0.66
0.610500028997194,0.66
0.6102500289853197,0.65
0.6110000290209427,0.67
0.6115000290446915,0.68
0.6107500290090684,0.66
0.6115000290446915,0.68
0.6107500290090684,0.65
0.6107500290090684,0.66
0.610500028997194,0.67
0.6102500289853197,0.68
0.6110000290209427,0.64
0.6102500289853197,0.67
0.6110000290209427,0.65
0.6115000290446915,0.66
0.610500028997194,0.67
0.6115000290446915,0.67
0.6115000290446915,0.63
0.6110000290209427,0.66
0.6110000290209427,0.68
0.6102500289853197,0.68
0.6115000290446915,0.66
0.610500028997194,0.68
0.610500028997194,0.66
0.6112500290328171,0.66
0.5470000259811059,0.42
0.5495000260998495,0.45
0.548500026052352,0.48
0.5482500260404777,0.48
0.5482500260404777,0.5
0.5480000260286033,0.5
0.548500026052352,0.51
0.5480000260286033,0.5
0.5475000260048546,0.52
0.5475000260048546,0.54
0.5480000260286033,0.52
0.548500026052352,0.52
0.548500026052352,0.52
0.547750026016729,0.52
0.5475000260048546,0.52
0.5480000260286033,0.52
0.5480000260286033,0.52
0.5480000260286033,0.52
0.547750026016729,0.52
0.5482500260404777,0.53
0.5482500260404777,0.52
0.5482500260404777,0.52
0.5482500260404777,0.53
0.5482500260404777,0.53
0.5487500260642264,0.53
0.5482500260404777,0.52
0.5482500260404777,0.53
0.5487500260642264,0.54
0.5480000260286033,0.53
0.5482500260404777,0.51
0.5480000260286033,0.52
0.5472500259929802,0.52
0.5465000259573571,0.53
0.5462500259454828,0.52
0.5462500259454828,0.52
0.5465000259573571,0.54
0.5467500259692315,0.54
0.547750026016729,0.5
0.5460000259336084,0.53
0.5470000259811059,0.52
0.5467500259692315,0.51
0.5470000259811059,0.54
0.5467500259692315,0.53
0.5470000259811059,0.53
0.5470000259811059,0.53
0.5470000259811059,0.53
0.5472500259929802,0.53
0.5475000260048546,0.52
0.5467500259692315,0.51
0.5467500259692315,0.53
0.5467500259692315,0.53
0.5467500259692315,0.51
0.5467500259692315,0.52
0.5467500259692315,0.53
0.5470000259811059,0.54
0.5462500259454828,0.51
0.5462500259454828,0.51
0.5465000259573571,0.51
0.5470000259811059,0.52
0.5462500259454828,0.52
0.5467500259692315,0.53
0.5467500259692315,0.53
0.5470000259811059,0.52
0.5465000259573571,0.51
0.5465000259573571,0.51
0.5467500259692315,0.52
0.5470000259811059,0.51
0.5465000259573571,0.51
0.5472500259929802,0.51
0.5465000259573571,0.53
0.5462500259454828,0.53
0.5467500259692315,0.52
0.5460000259336084,0.52
0.5467500259692315,0.52
0.5467500259692315,0.53
0.5467500259692315,0.52
0.5470000259811059,0.51
0.5465000259573571,0.52
0.5467500259692315,0.51
0.5462500259454828,0.53
0.5467500259692315,0.52
0.5470000259811059,0.52
0.5470000259811059,0.51
0.5467500259692315,0.53
0.5467500259692315,0.52
0.5472500259929802,0.52
0.5465000259573571,0.51
0.5462500259454828,0.5
0.5467500259692315,0.53
0.5470000259811059,0.52
0.5462500259454828,0.52
0.5467500259692315,0.53
0.5465000259573571,0.53
0.5462500259454828,0.5
0.5455000259098597,0.52
0.5465000259573571,0.51
0.5470000259811059,0.51
0.5460000259336084,0.51
0.5465000259573571,0.53
0.5462500259454828,0.52
0.5462500259454828,0.51
0.5465000259573571,0.52
0.545750025921734,0.52
0.5465000259573571,0.52
0.5462500259454828,0.51
0.5465000259573571,0.52
0.5460000259336084,0.53
0.5472500259929802,0.53
0.5465000259573571,0.52
0.5467500259692315,0.53
0.5470000259811059,0.5
0.5470000259811059,0.52
0.5470000259811059,0.51
0.5467500259692315,0.52
0.5467500259692315,0.51
0.5467500259692315,0.53
0.5472500259929802,0.51
0.5465000259573571,0.53
0.5472500259929802,0.53
0.5470000259811059,0.52
0.5472500259929802,0.52
0.5467500259692315,0.52
0.5460000259336084,0.51
0.5462500259454828,0.51
0.5465000259573571,0.52
0.5465000259573571,0.52
0.5465000259573571,0.52
0.5467500259692315,0.52
0.5467500259692315,0.51
