0.0557,-0.1840297,0.4968
0.03033974830997747,-0.13211539591689817,0.49955523743736213
-0.010391265813771772,-0.04363523399823101,0.5044214416783087
-0.042883986197584156,0.03735887379478703,0.5084618608523666
-0.06093706076363829,0.09995790920559301,0.5103065213501835
-0.06530263519657055,0.14505305199933538,0.5099051740854176
-0.059262324708656694,0.1766464639751828,0.5080003377590733
-0.046633550192612505,0.19867110453190595,0.5054184865208469
-0.030835185535199015,0.214109446070234,0.5026267463814215
-0.014484399600545317,0.22499586622740309,0.4996802444223858
0.000680583421017315,0.23268019956341354,0.4965046114007293
0.013695144547882182,0.23808297337623305,0.4932025814257681
0.024200685396649293,0.24185814578928372,0.49007543622969646
0.03226489329190286,0.24447871073250968,0.4874203457658366
0.03820454782314686,0.24628479381521054,0.48537067987645294
0.04243423713843926,0.2475184100792745,0.48389644748130306
0.04536360636658366,0.24835128942518828,0.48288621161229217
0.04734577717457405,0.2489058246442418,0.48221477415018327
0.04865958687299692,0.2492691222987408,0.48177616742983964
0.04951167567923299,0.24950255478134498,0.48149359006713144
0.05005136903880391,0.24964930864749021,0.48131456888876106
