Z,EstimatedZ
0.554000026313588,0.5700000000000001
0.5537500263017137,0.5700000000000001
0.554000026313588,0.5700000000000001
0.5542500263254624,0.56
0.554000026313588,0.56
0.5547500263492111,0.5700000000000001
0.5545000263373367,0.5700000000000001
0.5537500263017137,0.58
0.554000026313588,0.58
0.5537500263017137,0.58
0.5547500263492111,0.56
0.554000026313588,0.5700000000000001
0.554000026313588,0.5700000000000001
0.5537500263017137,0.5700000000000001
0.5535000262898393,0.56
0.554000026313588,0.58
0.554000026313588,0.5700000000000001
0.554000026313588,0.58
0.5535000262898393,0.5700000000000001
0.5545000263373367,0.58
0.5542500263254624,0.56
0.5535000262898393,0.55
0.5537500263017137,0.5700000000000001
0.554000026313588,0.5700000000000001
0.5545000263373367,0.55
0.5542500263254624,0.58
0.5542500263254624,0.5700000000000001
0.5542500263254624,0.58
0.5542500263254624,0.5700000000000001
0.5535000262898393,0.5700000000000001
0.5537500263017137,0.58
0.5542500263254624,0.5700000000000001
0.5535000262898393,0.5700000000000001
0.5545000263373367,0.58
0.5545000263373367,0.56
0.5545000263373367,0.59
0.5547500263492111,0.5700000000000001
0.5550000263610855,0.58
0.5537500263017137,0.56
0.554000026313588,0.55
0.5542500263254624,0.5700000000000001
0.5542500263254624,0.58
0.5542500263254624,0.56
0.5542500263254624,0.56
0.5545000263373367,0.5700000000000001
0.554000026313588,0.58
0.5537500263017137,0.58
0.5547500263492111,0.58
0.554000026313588,0.5700000000000001
0.5537500263017137,0.5700000000000001
0.5537500263017137,0.55
0.5545000263373367,0.58
0.554000026313588,0.5700000000000001
0.5545000263373367,0.5700000000000001
0.5542500263254624,0.58
0.554000026313588,0.5700000000000001
0.554000026313588,0.58
0.5542500263254624,0.58
0.5537500263017137,0.5700000000000001
0.5537500263017137,0.5700000000000001
0.5535000262898393,0.58
0.554000026313588,0.59
0.5542500263254624,0.58
0.5547500263492111,0.5700000000000001
0.554000026313588,0.5700000000000001
0.5542500263254624,0.58
0.554000026313588,0.56
0.5537500263017137,0.5700000000000001
0.5547500263492111,0.5700000000000001
0.5535000262898393,0.58
0.554000026313588,0.56
0.554000026313588,0.56
0.5542500263254624,0.59
0.554000026313588,0.5700000000000001
0.5547500263492111,0.5700000000000001
0.5545000263373367,0.5700000000000001
0.5545000263373367,0.5700000000000001
0.5537500263017137,0.5700000000000001
0.554000026313588,0.56
0.554000026313588,0.58
0.5542500263254624,0.5700000000000001
0.5545000263373367,0.56
0.5542500263254624,0.5700000000000001
0.5545000263373367,0.56
0.5542500263254624,0.58
0.5547500263492111,0.56
0.5545000263373367,0.58
0.5542500263254624,0.5700000000000001
0.5535000262898393,0.55
0.5532500262779649,0.58
0.5545000263373367,0.5700000000000001
0.5535000262898393,0.59
0.5542500263254624,0.58
0.554000026313588,0.59
0.5542500263254624,0.58
0.5537500263017137,0.5700000000000001
0.554000026313588,0.58
0.5535000262898393,0.58
0.5545000263373367,0.56
0.5535000262898393,0.5700000000000001
0.5537500263017137,0.56
0.5542500263254624,0.56
0.5542500263254624,0.54
0.554000026313588,0.56
0.554000026313588,0.56
0.554000026313588,0.53
0.5537500263017137,0.53
0.554000026313588,0.55
