Z,EstimatedZ
0.5510000261710957,0.51
0.5510000261710957,0.51
0.5507500261592213,0.5
0.5510000261710957,0.49
0.0,0.61
0.0,0.47000000000000003
0.5907500280591194,0.66
0.0,0.48
0.0,0.6
0.0,0.49
0.6150000292109326,0.67
0.6167500292940531,0.66
0.0,0.5700000000000001
0.0,0.58
0.0,0.6
0.0,0.64
0.0,0.68
0.0,0.68
0.0,0.6900000000000001
0.0,0.58
0.0,0.66
0.0,0.6
0.0,0.61
0.0,0.66
0.0,0.6
0.0,0.61
0.0,0.64
0.0,0.6
0.0,0.58
0.0,0.58
0.0,0.66
0.0,0.62
0.0,0.67
0.0,0.67
0.0,0.62
0.0,0.64
0.0,0.65
0.0,0.61
0.0,0.68
0.0,0.65
0.0,0.74
0.0,0.68
0.0,0.63
0.0,0.67
0.0,0.65
0.0,0.68
0.0,0.67
0.0,0.66
0.0,0.64
0.0,0.67
0.0,0.65
0.0,0.68
0.0,0.67
0.0,0.67
0.0,0.6
0.0,0.63
0.0,0.65
0.0,0.65
0.0,0.66
0.0,0.64
0.0,0.68
0.0,0.7000000000000001
0.0,0.74
0.0,0.6900000000000001
0.0,0.65
0.0,0.63
0.0,0.67
0.0,0.66
0.0,0.71
0.0,0.65
0.0,0.65
0.0,0.72
0.0,0.65
0.0,0.67
0.0,0.72
0.0,0.67
0.0,0.68
0.0,0.7000000000000001
0.0,0.65
0.0,0.68
0.0,0.73
0.0,0.65
0.0,0.71
0.0,0.62
0.0,0.68
0.0,0.63
0.0,0.6
0.0,0.52
0.5495000260998495,0.47000000000000003
0.55125002618297,0.53
0.5502500261354726,0.53
0.5502500261354726,0.53
0.5507500261592213,0.54
0.5502500261354726,0.53
0.5505000261473469,0.52
0.5505000261473469,0.49
0.55125002618297,0.52
0.5507500261592213,0.52
0.5530000262660906,0.52
0.5545000263373367,0.47000000000000003
0.55125002618297,0.52
0.5515000261948444,0.51
0.5507500261592213,0.53
0.5502500261354726,0.51
0.5505000261473469,0.51
0.5515000261948444,0.51
0.5515000261948444,0.5
0.0,0.75
0.5522500262304675,0.51
0.5510000261710957,0.5
0.5507500261592213,0.52
0.0,0.74
0.5515000261948444,0.52
0.55125002618297,0.52
0.55125002618297,0.52
0.5510000261710957,0.52
0.0,0.71
0.5517500262067188,0.51
0.0,0.71
0.0,0.76
0.55125002618297,0.52
0.5515000261948444,0.52
0.5510000261710957,0.52
0.55125002618297,0.53
0.5517500262067188,0.53
0.0,0.72
0.0,0.78
0.55125002618297,0.53
0.0,0.66
0.0,0.72
0.5507500261592213,0.53
0.0,0.74
0.0,0.76
0.55125002618297,0.51
0.55125002618297,0.51
0.5515000261948444,0.52
0.5510000261710957,0.52
0.55125002618297,0.53
0.5510000261710957,0.51
0.0,0.74
0.55125002618297,0.52
0.5515000261948444,0.51
0.5510000261710957,0.51
0.5505000261473469,0.51
0.5510000261710957,0.52
0.55125002618297,0.5
0.5507500261592213,0.52
0.5510000261710957,0.52
0.0,0.61
0.5500000261235982,0.5
0.0,0.59
0.5510000261710957,0.53
0.0,0.63
0.0,0.61
0.5505000261473469,0.54
0.0,0.55
0.0,0.5700000000000001
0.5500000261235982,0.51
0.0,0.63
0.0,0.55
0.5497500261117239,0.49
0.0,0.5700000000000001
0.5502500261354726,0.49
0.5500000261235982,0.5
0.0,0.63
0.0,0.5700000000000001
0.5507500261592213,0.5
0.0,0.63
0.55125002618297,0.51
0.0,0.52
0.55125002618297,0.51
0.5507500261592213,0.52
0.0,0.6
0.5510000261710957,0.52
0.0,0.56
0.5515000261948444,0.52
0.0,0.66
0.5510000261710957,0.51
0.5510000261710957,0.51
0.55125002618297,0.52
0.5510000261710957,0.51
0.5515000261948444,0.53
0.55125002618297,0.52
0.0,0.53
0.0,0.55
0.5510000261710957,0.52
0.0,0.62
0.0,0.62
0.0,0.61
0.5507500261592213,0.52
0.5492500260879751,0.53
0.0,0.58
0.0,0.62
0.0,0.56
0.5505000261473469,0.52
0.5495000260998495,0.5
0.5492500260879751,0.5
0.5495000260998495,0.51
0.0,0.6
0.5492500260879751,0.49
0.0,0.52
0.5495000260998495,0.5
0.5500000261235982,0.51
0.0,0.66
0.0,0.59
0.0,0.59
0.0,0.55
0.5495000260998495,0.5
0.5505000261473469,0.52
0.0,0.6
0.0,0.55
0.0,0.59
0.5500000261235982,0.51
0.5505000261473469,0.52
0.0,0.68
0.0,0.5700000000000001
0.5500000261235982,0.5
0.0,0.58
0.0,0.63
0.5500000261235982,0.51
0.5500000261235982,0.52
0.0,0.59
0.5500000261235982,0.51
0.0,0.5700000000000001
0.0,0.63
0.0,0.59
0.0,0.61
0.0,0.6
0.0,0.58
0.0,0.59
0.5497500261117239,0.51
0.5495000260998495,0.53
0.5502500261354726,0.52
0.5500000261235982,0.52
0.0,0.5700000000000001
0.0,0.59
0.0,0.55
0.0,0.61
0.0,0.58
0.5495000260998495,0.52
0.0,0.59
0.5500000261235982,0.5
0.5490000260761008,0.52
0.5487500260642264,0.52
0.548500026052352,0.51
0.5482500260404777,0.51
0.0,0.59
0.0,0.54
0.5490000260761008,0.52
0.0,0.59
0.5487500260642264,0.52
0.0,0.58
0.0,0.56
0.0,0.61
0.548500026052352,0.51
0.5487500260642264,0.51
0.0,0.63
0.0,0.59
0.5492500260879751,0.5
0.0,0.5700000000000001
0.5497500261117239,0.51
0.5490000260761008,0.51
0.0,0.6
0.5495000260998495,0.51
0.5500000261235982,0.51
0.0,0.58
0.0,0.58
0.5510000261710957,0.49
0.5502500261354726,0.5
0.0,0.5700000000000001
0.0,0.6
0.0,0.58
0.5502500261354726,0.51
0.5505000261473469,0.52
0.0,0.54
0.5507500261592213,0.55
0.0,0.54
0.0,0.53
0.5507500261592213,0.51
0.5515000261948444,0.52
0.0,0.55
0.0,0.56
0.5522500262304675,0.51
0.5522500262304675,0.53
0.55125002618297,0.53
0.5522500262304675,0.52
0.5527500262542162,0.55
0.5530000262660906,0.5700000000000001
0.5522500262304675,0.51
0.5522500262304675,0.52
0.5522500262304675,0.51
0.0,0.61
0.5525000262423418,0.51
0.5520000262185931,0.53
0.5520000262185931,0.51
0.0,0.64
0.0,0.6
0.5522500262304675,0.52
0.5520000262185931,0.52
0.0,0.67
0.0,0.59
0.5515000261948444,0.51
0.5522500262304675,0.53
0.0,0.63
0.5525000262423418,0.53
0.5525000262423418,0.54
0.5520000262185931,0.53
0.0,0.66
0.5515000261948444,0.55
0.0,0.67
0.0,0.66
0.5527500262542162,0.53
0.5522500262304675,0.54
0.55125002618297,0.51
0.0,0.68
0.5525000262423418,0.52
0.5530000262660906,0.52
0.5517500262067188,0.52
0.5520000262185931,0.54
0.0,0.6
0.5525000262423418,0.53
0.0,0.55
0.0,0.59
0.0,0.58
0.5515000261948444,0.53
0.0,0.61
0.5505000261473469,0.52
0.0,0.6
0.5497500261117239,0.51
0.5500000261235982,0.52
0.5500000261235982,0.53
0.5500000261235982,0.53
0.5500000261235982,0.53
0.5502500261354726,0.55
0.5495000260998495,0.52
0.5507500261592213,0.55
0.5500000261235982,0.54
0.5505000261473469,0.53
0.5500000261235982,0.52
0.55125002618297,0.54
0.5500000261235982,0.53
0.5510000261710957,0.53
0.5505000261473469,0.52
0.5507500261592213,0.52
0.5497500261117239,0.52
0.5502500261354726,0.52
0.5507500261592213,0.53
0.5505000261473469,0.53
0.5502500261354726,0.52
0.5507500261592213,0.53
0.5505000261473469,0.52
0.5507500261592213,0.52
0.5510000261710957,0.52
0.5500000261235982,0.51
0.5502500261354726,0.53
0.55125002618297,0.53
0.5507500261592213,0.53
0.5502500261354726,0.53
0.5505000261473469,0.53
0.5505000261473469,0.52
0.5515000261948444,0.53
0.5505000261473469,0.55
0.5502500261354726,0.52
0.5505000261473469,0.53
0.0,0.59
0.5510000261710957,0.54
0.5502500261354726,0.54
0.5507500261592213,0.54
0.5505000261473469,0.54
0.5510000261710957,0.53
0.5502500261354726,0.53
0.5502500261354726,0.54
0.5502500261354726,0.54
0.5507500261592213,0.54
0.5502500261354726,0.52
0.5505000261473469,0.53
0.5502500261354726,0.54
0.5505000261473469,0.54
0.5502500261354726,0.54
0.5502500261354726,0.54
0.5510000261710957,0.54
0.5505000261473469,0.55
0.5497500261117239,0.55
0.5500000261235982,0.53
0.5500000261235982,0.54
0.5505000261473469,0.54
0.5505000261473469,0.53
0.5505000261473469,0.53
0.5502500261354726,0.54
0.5505000261473469,0.53
0.5500000261235982,0.53
0.5505000261473469,0.52
0.5507500261592213,0.54
0.5507500261592213,0.53
0.5507500261592213,0.53
0.5502500261354726,0.53
0.5500000261235982,0.55
0.5502500261354726,0.54
0.5505000261473469,0.52
0.5505000261473469,0.5
0.5507500261592213,0.52
0.0,0.56
0.5507500261592213,0.52
0.5510000261710957,0.53
0.5507500261592213,0.51
0.5502500261354726,0.51
0.5502500261354726,0.51
0.55125002618297,0.51
0.5505000261473469,0.52
0.5510000261710957,0.52
0.5505000261473469,0.51
0.55125002618297,0.51
0.5515000261948444,0.51
0.5510000261710957,0.51
0.5505000261473469,0.54
0.5502500261354726,0.53
0.5505000261473469,0.51
0.5510000261710957,0.53
0.5502500261354726,0.53
0.5505000261473469,0.53
0.5505000261473469,0.52
0.0,0.64
0.5505000261473469,0.54
0.5510000261710957,0.53
0.5502500261354726,0.53
0.5507500261592213,0.52
0.5510000261710957,0.52
0.5505000261473469,0.54
0.55125002618297,0.51
0.5507500261592213,0.52
0.5510000261710957,0.52
0.5505000261473469,0.52
0.5507500261592213,0.52
0.5505000261473469,0.51
0.5507500261592213,0.52
0.55125002618297,0.52
0.5502500261354726,0.5
0.5510000261710957,0.52
0.5505000261473469,0.53
0.5505000261473469,0.53
0.5500000261235982,0.54
0.5502500261354726,0.51
0.5505000261473469,0.51
0.5510000261710957,0.52
0.5505000261473469,0.52
0.55125002618297,0.53
0.5502500261354726,0.52
0.5502500261354726,0.53
0.5502500261354726,0.53
0.5505000261473469,0.52
0.5505000261473469,0.52
0.55125002618297,0.52
0.5507500261592213,0.52
0.5502500261354726,0.53
0.5505000261473469,0.53
0.55125002618297,0.53
0.5502500261354726,0.53
0.5497500261117239,0.53
0.5505000261473469,0.53
0.5502500261354726,0.53
0.55125002618297,0.53
0.5507500261592213,0.54
0.5505000261473469,0.53
0.5507500261592213,0.53
0.5507500261592213,0.53
0.55125002618297,0.53
0.5500000261235982,0.54
0.5505000261473469,0.54
0.5502500261354726,0.54
0.5510000261710957,0.55
0.5510000261710957,0.52
0.5510000261710957,0.53
0.5507500261592213,0.54
0.5507500261592213,0.52
0.5507500261592213,0.53
0.5502500261354726,0.53
0.5507500261592213,0.53
0.5502500261354726,0.51
0.5505000261473469,0.53
0.5500000261235982,0.53
0.5500000261235982,0.53
0.5510000261710957,0.5
0.5507500261592213,0.52
0.5507500261592213,0.53
0.5502500261354726,0.53
0.55125002618297,0.52
0.5507500261592213,0.52
0.55125002618297,0.54
0.5507500261592213,0.52
0.5510000261710957,0.53
0.5505000261473469,0.54
0.5502500261354726,0.53
0.5505000261473469,0.53
0.5502500261354726,0.52
0.5510000261710957,0.54
0.5502500261354726,0.53
0.5507500261592213,0.53
0.55125002618297,0.54
0.5502500261354726,0.53
0.5497500261117239,0.53
0.5505000261473469,0.53
0.5502500261354726,0.54
0.5502500261354726,0.53
0.5500000261235982,0.53
0.5507500261592213,0.54
0.5510000261710957,0.51
0.5515000261948444,0.53
0.5522500262304675,0.53
0.55125002618297,0.51
0.5522500262304675,0.53
0.5517500262067188,0.54
0.5517500262067188,0.54
0.55125002618297,0.53
0.5507500261592213,0.53
0.5520000262185931,0.52
0.5520000262185931,0.53
0.5515000261948444,0.53
0.5525000262423418,0.54
0.5520000262185931,0.51
0.55125002618297,0.53
0.5522500262304675,0.52
0.5520000262185931,0.53
0.0,0.58
0.5517500262067188,0.53
0.5507500261592213,0.51
0.5522500262304675,0.52
0.55125002618297,0.53
0.5515000261948444,0.54
0.5520000262185931,0.52
0.5515000261948444,0.53
0.5515000261948444,0.53
0.5515000261948444,0.53
0.55125002618297,0.52
0.5515000261948444,0.54
0.0,0.55
0.5510000261710957,0.52
0.5510000261710957,0.54
0.5507500261592213,0.54
0.55125002618297,0.54
0.5507500261592213,0.52
0.5515000261948444,0.54
0.55125002618297,0.56
0.5507500261592213,0.54
0.55125002618297,0.54
0.55125002618297,0.53
0.5505000261473469,0.54
0.5507500261592213,0.54
0.5510000261710957,0.53
0.5510000261710957,0.53
0.5510000261710957,0.54
0.5520000262185931,0.54
0.5517500262067188,0.55
0.55125002618297,0.53
0.5510000261710957,0.53
0.5515000261948444,0.55
0.5510000261710957,0.55
0.5515000261948444,0.54
0.5517500262067188,0.54
0.5517500262067188,0.54
0.55125002618297,0.55
0.5510000261710957,0.55
0.5517500262067188,0.53
0.55125002618297,0.54
0.5505000261473469,0.54
0.5505000261473469,0.54
0.5502500261354726,0.54
0.5500000261235982,0.54
0.5492500260879751,0.55
0.5497500261117239,0.55
0.5500000261235982,0.52
0.5502500261354726,0.54
0.5502500261354726,0.54
0.5492500260879751,0.53
0.5495000260998495,0.56
0.5497500261117239,0.55
0.5500000261235982,0.55
0.5502500261354726,0.54
0.5495000260998495,0.55
0.5495000260998495,0.54
0.5497500261117239,0.54
0.5500000261235982,0.53
0.5492500260879751,0.54
0.5495000260998495,0.55
0.5502500261354726,0.53
0.5495000260998495,0.54
0.5500000261235982,0.55
0.5500000261235982,0.55
0.5502500261354726,0.53
0.5495000260998495,0.53
0.5500000261235982,0.53
0.5497500261117239,0.53
0.5497500261117239,0.54
0.5495000260998495,0.55
0.5505000261473469,0.55
0.5495000260998495,0.54
0.5495000260998495,0.53
0.5500000261235982,0.53
0.5507500261592213,0.54
0.0,0.54
0.5502500261354726,0.52
0.5495000260998495,0.53
0.5502500261354726,0.54
0.5500000261235982,0.54
0.5500000261235982,0.53
0.5495000260998495,0.54
0.5502500261354726,0.54
0.5495000260998495,0.55
0.5497500261117239,0.53
0.0,0.56
0.5500000261235982,0.54
0.0,0.54
0.5497500261117239,0.55
0.5495000260998495,0.53
0.5500000261235982,0.54
0.5502500261354726,0.52
0.5500000261235982,0.55
0.5497500261117239,0.53
0.5492500260879751,0.53
0.5497500261117239,0.53
0.5492500260879751,0.52
0.5497500261117239,0.54
0.5490000260761008,0.54
0.5490000260761008,0.54
0.5500000261235982,0.54
0.5492500260879751,0.54
0.5492500260879751,0.51
0.5492500260879751,0.54
0.5492500260879751,0.53
0.5495000260998495,0.53
0.5492500260879751,0.53
0.5492500260879751,0.55
0.5492500260879751,0.53
0.0,0.53
0.5490000260761008,0.54
0.548500026052352,0.53
0.5500000261235982,0.54
0.5495000260998495,0.53
0.5492500260879751,0.54
0.0,0.5700000000000001
0.5502500261354726,0.55
0.5500000261235982,0.54
0.5495000260998495,0.55
0.5492500260879751,0.52
0.5495000260998495,0.53
0.5495000260998495,0.52
0.5502500261354726,0.54
0.5495000260998495,0.52
0.5497500261117239,0.54
0.5495000260998495,0.53
0.5497500261117239,0.55
0.5495000260998495,0.54
0.5495000260998495,0.54
0.5492500260879751,0.53
0.5492500260879751,0.54
0.5492500260879751,0.53
0.5492500260879751,0.53
0.5490000260761008,0.53
0.5487500260642264,0.54
0.5497500261117239,0.54
0.5492500260879751,0.53
0.5492500260879751,0.53
